precio,tcons,recamaras,tterreno,numban,condicion
1425000,676.6560000000001,2,1219.2,2.5,3
259500,502.92,3,3763.9752000000003,1.75,3
635000,938.784,4,10799.064,2.5,3
368500,856.488,5,2852.9280000000003,1.75,4
340000,469.392,3,3169.92,1.75,3
577000,493.776,2,1487.1192,1.75,3
308130,701.0400000000001,4,2286,2.5,2
245000,441.96000000000004,3,2844.6984,2,4
253000,481.584,3,2511.552,1,4
313000,472.44,3,2212.848,1.5,2
200000,582.168,4,2197.608,2.75,4
462000,804.672,4,14471.904,2.5,4
285000,350.52000000000004,3,1957.7304000000001,1.75,3
260250,454.15200000000004,3,2547.2136,1.75,4
952990,1082.04,4,1998.8784,2.75,3
1835000,1484.376,4,11945.112000000001,3.5,3
361000,365.76,3,2205.5328,1.5,3
1050000,993.648,4,1820.8752000000002,2.5,3
680200,597.408,2,1828.8000000000002,1.5,3
650000,646.176,3,2574.9504,1.5,3
379900,969.5688,4,1777.2888,2.5,3
312500,694.9440000000001,4,2389.632,1.75,3
500000,673.6080000000001,3,2340.864,2.25,3
895000,1033.2720000000002,4,1889.76,1.5,4
1325000,661.416,4,1119.2256,3.5,3
400000,371.856,2,1920.24,1,3
290000,496.824,4,2321.9664000000002,2,3
525000,499.872,3,1883.664,1,4
209950,320.04,2,1905,1,4
282000,365.76,4,3386.6328000000003,1,3
700000,1091.184,4,13134.7464,3.25,4
567500,633.984,3,1388.6688000000001,2.5,3
459000,615.696,4,2920.8984,1.5,4
710000,749.808,4,1097.28,2.75,3
479000,530.6568,2,438.60720000000003,2.5,3
607000,582.168,5,1654.4544,1.75,3
309000,594.36,3,1165.8600000000001,2.5,3
1350000,1685.544,5,11831.1168,3,3
329900,420.624,3,1584.3504,2,4
807500,972.312,4,7367.0160000000005,2.5,3
863500,990.6,4,841.248,3,3
365000,670.5600000000001,3,2240.28,2.5,5
454280,448.05600000000004,3,530.6568,2.5,3
435000,560.832,5,2816.3520000000003,2,4
399000,661.416,3,22438.1568,1.75,3
300000,871.7280000000001,6,1731.8736000000001,5.25,3
288400,569.976,3,984.504,2.25,3
370000,941.832,4,5682.996,2.5,3
264950,524.256,4,2972.7144000000003,2.25,4
930000,670.5600000000001,4,1219.2,2.5,5
129000,198.12,1,4682.9472000000005,1,4
530000,1267.968,4,10867.3392,3.25,3
546000,466.34400000000005,3,1055.8272,2.5,3
368000,521.208,3,3291.84,1.75,4
400000,771.144,4,2305.2024,2.5,3
652500,822.96,4,2780.3856,2.5,3
285000,368.808,3,1442.0088,1,3
639500,710.1840000000001,4,2741.3712,2.25,3
345000,347.47200000000004,3,1280.16,1,4
310000,774.192,3,1455.42,2.5,3
389800,573.024,3,3907.8408000000004,1.75,3
925000,1091.184,4,10747.552800000001,3,3
288000,463.29600000000005,3,1095.1464,2.5,3
315000,329.184,2,815.0352,1,4
657000,804.672,4,7631.5824,2.5,4
378800,835.152,5,1645.92,2.5,3
326250,323.088,3,2945.2824,1,3
303000,563.88,3,2688.3360000000002,2.75,4
610360,795.528,4,1695.2976,2.5,3
455000,637.032,4,1341.1200000000001,2.5,3
247500,697.9920000000001,4,2366.772,1.75,3
300000,597.408,3,483.108,2.25,3
384000,435.86400000000003,3,243.84,2.25,3
457000,859.5360000000001,4,2128.4184,2.5,3
200000,304.8,2,1897.9896,1,3
596000,691.8960000000001,4,3048,2.25,5
475000,844.296,3,30138.9288,2.5,3
625000,377.952,3,1243.584,1,3
614306,673.6080000000001,2,1676.4,2.25,4
375000,551.688,2,2599.0296000000003,1,4
350000,835.152,4,3074.2128000000002,1.75,3
504500,554.736,3,470.916,2.5,3
374000,335.28000000000003,2,516.6360000000001,2.25,3
350000,722.3760000000001,3,1411.8336000000002,2.75,3
450000,438.91200000000003,3,2959.9128,1.5,3
900000,1103.376,4,12978.384,2.5,3
650000,697.9920000000001,4,3104.6928000000003,2.5,3
296000,475.488,3,1781.556,2.5,3
352500,701.0400000000001,4,66783.50880000001,2.5,4
860000,1231.392,4,2560.32,4.5,3
360000,600.456,3,24296.8272,2,3
716500,1106.424,5,11722.9128,2.75,3
469950,704.0880000000001,5,2530.7544000000003,2.5,3
262500,344.42400000000004,3,2194.56,2,4
425000,1121.664,4,8005.8768,2.25,4
225000,548.64,4,2849.88,2.25,3
320000,554.736,4,950.976,3,3
1125000,1124.712,5,3127.248,3,4
769950,667.5120000000001,3,1645.92,2,5
750000,978.408,4,2724.3024,2.5,3
1050000,902.2080000000001,5,2340.864,2.25,5
450000,521.208,4,2133.6,2.25,4
401000,256.03200000000004,2,2468.88,1,4
655000,554.736,3,1365.5040000000001,2,5
425000,384.048,3,914.4000000000001,2.25,3
409000,271.272,2,997.0008,1,4
875000,371.856,3,2474.6712,1,4
265500,566.928,3,2811.78,1,3
475000,621.792,5,1883.664,2,4
193000,207.264,2,2633.472,1,4
228000,304.8,3,4991.4048,1,3
490000,460.24800000000005,3,2570.3784,1.75,4
242550,627.888,4,2353.056,2.5,3
353000,557.784,4,1624.8888000000002,2.5,3
405300,728.472,3,2419.8072,2.75,5
335000,341.37600000000003,3,2766.06,1,3
449000,597.408,3,13604.443200000002,2.25,3
726000,576.072,3,1182.624,2.5,4
649950,737.616,3,2286,2.5,4
188000,347.47200000000004,3,2590.8,1.5,4
540400,512.0640000000001,4,2059.8384,1.75,3
1050000,405.384,4,2965.3992000000003,1,3
548050,588.264,2,1669.9992,2,3
394900,435.86400000000003,3,4075.1760000000004,1,3
327000,493.776,4,32528.8656,2.25,3
542000,548.64,2,859.2312000000001,2.25,4
345000,292.608,2,822.96,1,3
235000,320.04,3,2337.8160000000003,1,5
700000,947.928,3,37706.808000000005,2.5,3
124500,256.03200000000004,2,1975.104,1,4
200000,365.76,3,3262.2744000000002,1,2
520000,289.56,2,1182.624,1,4
312500,762,4,3652.4184,2.5,3
242000,515.1120000000001,3,2222.6016,2.25,3
477000,530.352,3,1511.808,2.5,3
485000,593.1408,4,5421.1728,3.25,4
938000,941.832,3,3334.512,2.5,3
2000000,1063.752,3,6420.3072,2.5,3
755000,661.416,2,1938.8328000000001,2.5,3
389000,390.144,3,2935.224,1,3
305000,292.608,2,2522.5248,1,3
455000,673.6080000000001,4,15049.5,2.5,3
309950,704.0880000000001,4,1524,2.75,3
979000,819.912,3,1233.5256000000002,2.5,3
1532500,1301.496,5,2461.5648,4.5,3
240000,426.72,3,1889.76,2,3
353250,323.088,2,487.68,1,3
160000,359.66400000000004,2,2849.88,1,3
595000,451.10400000000004,3,1524,2,4
687000,1341.1200000000001,4,56950.660800000005,3.25,4
566000,743.712,4,1524,1.75,3
685000,865.6320000000001,4,1413.3576,3.5,3
765000,478.536,3,2133.6,2,4
362500,286.512,2,538.8864,1.5,3
562100,438.91200000000003,2,1127.76,0.75,3
302000,466.34400000000005,4,5383.9872000000005,1.75,3
530000,256.03200000000004,2,1036.3200000000002,1,4
170000,365.76,2,7556.6016,1,2
255000,472.44,3,2962.656,1.75,3
215000,365.76,3,2218.944,1,4
185000,606.552,5,8476.488000000001,1.75,3
450000,579.12,2,2359.152,2,4
665000,527.304,3,914.4000000000001,2.5,3
350000,725.4240000000001,4,1866.5952000000002,2.5,3
549900,347.47200000000004,2,285.2928,1.75,3
365000,207.264,2,777.24,1,4
375000,338.32800000000003,3,1676.4,1.5,3
963990,1167.384,4,2061.972,3.25,3
470000,816.864,4,2457.2976000000003,2.5,4
750000,902.2080000000001,3,21138.184800000003,2.5,4
424950,841.248,5,1172.2608,3.5,3
185000,274.32,2,2438.4,1,4
345000,307.848,3,932.6880000000001,1,3
250000,225.55200000000002,2,2084.832,1,5
535000,850.392,3,5939.028,2.5,3
461000,432.81600000000003,3,1575.816,1.75,4
515000,499.872,3,2560.32,2.25,4
589000,685.8000000000001,3,1321.9176,2.5,3
306000,277.368,3,2638.9584,1,3
765000,768.096,4,1676.4,1,5
213500,350.52000000000004,3,3526.8408000000004,1.5,3
350000,768.096,5,1676.4,3,3
279000,469.392,3,2218.944,2.5,3
149000,332.232,3,853.44,1,3
815241,627.888,5,1463.04,2.25,3
280000,633.984,3,26819.6568,1.75,3
397500,411.48,3,298.704,2.25,3
392800,225.55200000000002,2,1303.02,1,5
297000,408.432,3,5486.400000000001,1,4
262500,448.05600000000004,3,3166.8720000000003,1.75,3
315000,176.78400000000002,1,2194.56,1,3
900000,1225.296,8,2286,4,3
395000,542.544,4,2483.8152,2,4
445000,521.208,3,597.408,3.25,3
299000,362.71200000000005,3,2784.348,1.5,4
825000,999.744,3,8050.682400000001,2.5,3
330000,298.704,3,2133.6,1,3
749950,722.3760000000001,4,905.5608000000001,2.5,3
350000,755.904,3,2714.5488,1,3
1000750,935.7360000000001,3,3273.2472000000002,2.75,3
273000,421.8432,2,555.3456,2,3
965000,1088.136,4,5306.8728,2.5,3
655500,1030.2240000000002,4,2538.984,3.5,3
300000,448.05600000000004,3,376.428,3.25,3
451000,509.016,4,1010.412,2.5,3
554000,569.976,2,1700.784,2,3
680000,923.5440000000001,4,3983.1264,2.5,3
426950,716.2800000000001,4,1703.5272,2.75,3
352500,640.08,4,3276.6000000000004,2.5,4
875000,353.56800000000004,3,3271.1136,1,3
260000,466.34400000000005,4,2531.6688,3,3
775000,618.744,3,1243.584,1,4
875000,612.648,3,1219.2,2,5
615000,368.808,2,1524,1.5,5
470450,307.848,2,1036.3200000000002,1,3
354000,423.672,2,2359.152,1,4
306950,222.50400000000002,1,1525.5240000000001,1,4
180000,350.52000000000004,2,1735.836,1,4
245000,569.976,4,2667,2,3
620000,774.192,5,3481.4256,3,3
299999,411.48,3,376.1232,2.25,3
630000,899.1600000000001,4,2750.82,1.75,4
195000,420.624,3,2240.28,1.75,3
400000,161.544,1,4169.3592,1,4
665000,737.616,4,2164.6896,2.75,5
238000,502.92,3,855.5736,2.5,3
340000,210.312,2,1584.96,1,3
500000,624.84,4,2194.8648000000003,2.25,3
550000,688.8480000000001,3,1269.492,2.5,3
692000,1063.752,3,8599.322400000001,2.5,3
650000,643.128,4,2078.7360000000003,2.5,5
310000,228.60000000000002,2,1639.5192000000002,1,3
370000,316.992,2,1271.6256,1,3
400000,356.61600000000004,3,1178.9664,2,4
175000,188.976,2,2011.68,1,3
344950,405.384,3,2261.3112,2,3
1105000,1005.84,5,2304.288,2.75,3
2125000,1646.8344000000002,3,7336.2312,2.5,4
347000,405.384,3,2392.0704,1.75,3
176250,438.91200000000003,4,2042.7696,2,4
359950,554.736,4,1188.4152000000001,2.5,3
490000,585.216,3,1647.4440000000002,1.75,4
659500,554.736,3,1676.4,1.75,4
299000,359.66400000000004,3,4244.9496,1.75,5
550000,1264.92,4,4936.845600000001,3.5,3
150000,365.76,3,2903.8296,1,3
208000,249.936,2,1737.3600000000001,1,5
800000,496.824,3,804.672,2.5,5
409000,594.36,3,2213.7624,2.5,3
369160,646.176,4,2950.464,2.25,4
390000,569.976,2,3950.208,1.5,4
355000,658.368,4,2260.7016000000003,1.75,4
565000,832.104,4,2089.7088,2.75,3
200000,332.232,3,3186.3792000000003,1.5,3
221000,381,3,2218.944,1,3
1288000,987.552,3,3848.1000000000004,2.5,3
432250,438.91200000000003,3,1899.5136,2.25,3
289999,664.464,5,2511.552,2.5,4
364950,588.264,4,2120.4936000000002,2.5,3
710000,868.6800000000001,4,886.9680000000001,3.5,3
550000,579.12,3,1524,1.5,3
580000,658.368,4,2923.9464000000003,2.25,3
399950,783.336,3,3179.3688,2.5,3
447000,530.352,3,927.5064000000001,2.5,3
275000,304.8,3,2443.8864000000003,1,3
319000,292.608,2,1341.1200000000001,1,4
890000,981.456,4,4714.341600000001,2.75,3
402000,524.256,3,2348.1792,2,4
150000,219.45600000000002,2,64659.3576,1,3
500000,579.12,4,1524.3048000000001,2.5,3
348500,472.44,2,555.9552,2.25,3
542300,481.584,3,453.23760000000004,2.25,3
259250,286.512,3,1799.5392000000002,1,3
725000,969.264,4,2926.08,2.25,3
240000,374.904,3,717.1944000000001,1,4
415000,539.496,3,3204.3624,1.75,4
438000,298.704,2,359.35920000000004,1,3
235000,219.45600000000002,2,1475.232,1,4
446000,417.576,2,372.1608,1.5,3
435000,518.1600000000001,4,1944.624,2.5,4
210000,353.56800000000004,3,1584.96,1.5,5
690000,859.5360000000001,3,1524.3048000000001,2.5,3
632925,911.3520000000001,3,9826.4472,2.5,4
210000,295.656,2,2704.7952,1,3
353000,582.7776,4,1524,2.5,3
420000,655.32,5,1864.4616,3,3
615000,810.768,3,2377.44,1.75,4
1400000,954.024,3,5952.744000000001,2.75,3
1200000,1304.544,4,3900.2208,2.5,3
340000,600.456,3,1132.6368,2.25,3
267500,484.632,3,3631.3872,1.75,3
568000,643.128,4,80990.2368,1.75,4
418000,457.20000000000005,2,1099.7184,2.5,3
1040890,1274.064,5,2204.3136,4,3
255000,338.32800000000003,3,3138.2208,1.5,5
380000,426.72,3,2654.808,1,4
900000,2170.176,5,12437.668800000001,6,3
369000,554.736,3,30404.409600000003,2.25,4
480500,664.464,4,3413.76,2.5,4
2150000,1542.288,4,3145.536,5.5,3
345000,746.76,5,2131.7712,2.5,3
990000,740.664,4,1927.8600000000001,2.5,4
234000,307.848,3,2714.5488,1,5
357000,381,3,5331.8664,1.75,3
320000,600.456,4,1389.2784000000001,2.5,3
419995,557.784,3,2286,2.25,4
1465000,1502.664,4,6733.946400000001,4,3
249000,313.944,3,7543.8,1,3
374950,505.968,4,2487.168,1.75,3
1500000,582.168,3,6514.7952000000005,1.5,1
461000,387.096,3,431.59680000000003,1.5,3
239950,475.488,3,1463.04,2.5,4
600000,737.616,4,2360.3712,2.5,3
410000,1011.936,4,1534.3632,2.5,4
460000,533.4,4,1676.4,1.75,5
385500,469.392,3,2422.2456,2,3
320000,466.34400000000005,3,488.2896,3.25,3
363000,503.2248,3,542.2392,3.25,3
100000,283.464,2,2323.4904,1,2
410000,441.96000000000004,3,5853.9888,2.25,3
529950,469.392,3,2560.32,2,3
340000,344.42400000000004,3,3011.1192,2,3
650000,740.664,3,3961.4856,2.5,3
269950,505.968,3,2633.7768,2,4
290000,234.696,2,259.08000000000004,1.5,3
180000,307.848,3,3113.532,1,3
688000,1036.3200000000002,4,89221.9704,3,3
479000,789.432,4,1871.1672,2.5,3
625000,335.28000000000003,2,1267.968,1,3
419000,518.1600000000001,3,2331.7200000000003,2.25,4
1500000,1216.152,3,2592.324,3.25,3
241000,307.848,3,2929.4328,1,4
110000,182.88,2,1865.3760000000002,1,3
400000,381,2,2340.864,1.75,3
221900,359.66400000000004,3,1722.1200000000001,1,3
1850000,1060.704,4,1828.8000000000002,3.25,3
899000,1078.992,4,2849.5752,2.5,3
445000,737.616,5,3429,3,3
157500,204.216,2,1371.6000000000001,1,3
245000,420.624,3,3009.9,1,3
345000,646.176,3,4572.914400000001,2.25,3
310000,371.856,4,2926.08,1.5,3
389000,737.616,4,2788.0056,2.5,3
830000,560.832,3,3086.1000000000004,1.5,4
250000,359.66400000000004,1,514.5024000000001,1.5,3
175000,396.24,2,13542.568800000001,1,5
835000,899.1600000000001,4,14737.384800000002,2.5,3
607500,749.808,4,13940.9424,2.5,4
265000,600.456,4,2557.272,1.75,3
480000,307.2384,2,8073.2376,1.5,4
335000,323.088,3,3063.2400000000002,1,4
429000,411.48,2,1924.8120000000001,1.75,3
298000,594.36,3,1097.28,2.5,3
400000,441.96000000000004,3,1434.3888000000002,2.25,3
725000,490.728,3,2625.2424,1.75,5
210000,326.136,3,2492.9592000000002,1,3
339000,637.032,3,3084.576,2.25,4
359950,774.192,3,2622.4992,2.75,3
235000,277.368,2,2321.6616,1,3
673000,789.432,4,2496.3120000000004,2.25,4
305000,393.192,3,338.93760000000003,3,3
190000,365.76,3,3187.5984000000003,1,4
520000,466.34400000000005,2,299.0088,2.25,3
379400,646.176,4,2340.864,1.75,4
1265000,874.7760000000001,4,1828.8000000000002,2.25,5
233000,259.08000000000004,2,504.7488,2.25,3
469950,829.056,4,1958.9496000000001,2.75,3
623500,472.44,4,1021.08,3,3
442500,341.37600000000003,3,2499.36,1,4
992000,899.1600000000001,3,4635.0936,2.25,4
397500,716.2800000000001,4,3033.3696,3,3
752500,829.056,5,1426.4640000000002,2.75,4
677000,664.464,4,1828.8000000000002,2,3
597500,576.072,4,10753.344000000001,3,3
675000,859.5360000000001,5,20579.4864,2.5,3
600000,749.808,3,33192.72,2.5,4
305000,353.56800000000004,3,3589.3248000000003,1,3
3710000,1691.64,4,8558.1744,3.5,4
795000,737.616,3,5443.4232,2,5
770000,978.408,4,4544.568,2.5,3
1600000,859.5360000000001,3,2194.56,4.25,4
554729,615.696,4,1325.88,2.5,5
183500,316.992,3,2710.2816000000003,1,4
1650000,1231.392,8,6298.9968,2.75,4
325000,746.76,3,15135.7584,2.25,3
182568,457.20000000000005,4,641.9088,1.5,3
367400,390.144,4,2255.52,1.5,3
671500,658.368,5,1219.2,2.75,5
580000,530.352,3,376.7328,2.5,3
325000,371.856,1,3787.4448,1,4
265000,701.0400000000001,4,2773.6800000000003,2.25,3
575000,660.8064,3,1219.2,2,3
520000,560.832,2,1165.8600000000001,1.5,3
452000,481.584,4,2240.28,1.5,4
245000,487.68,3,1301.8008,2.5,3
490000,390.144,3,463.29600000000005,2.25,3
350000,579.12,3,3116.5800000000004,1.75,4
299000,554.736,4,2308.86,2.5,3
575000,762,4,1507.236,2.5,3
1200000,1173.48,4,6047.841600000001,3.25,3
470000,752.856,4,2601.7728,2.5,3
817500,1097.28,5,2838.2976000000003,3.5,3
660000,292.608,2,1908.9624000000001,1,4
551500,899.1600000000001,4,3048.9144,2.5,3
410000,454.15200000000004,4,4186.7328,2,4
440000,633.984,4,4800.6,2.25,3
716000,432.81600000000003,3,1097.28,2,4
590000,664.464,3,1865.3760000000002,1.75,3
646000,749.808,3,1954.6824000000001,2.75,3
601000,405.384,3,2055.2664,1.75,3
576000,1018.032,4,2110.4352,2.5,3
525000,313.944,1,1805.3304,1.5,3
1450000,1210.056,3,7595.616,4.5,3
387000,374.904,3,2916.3264,1,5
409500,652.272,4,3962.4,2.75,3
263000,484.632,3,2361.5904,2.25,4
465000,1295.4,6,7109.7648,3.25,3
262500,353.56800000000004,3,2714.5488,1.5,3
447500,707.1360000000001,3,4579.3152,2.5,3
416500,335.28000000000003,3,1275.2832,1,4
540000,420.624,3,311.2008,2.5,3
870000,737.616,3,1524,1.5,4
540000,496.824,4,1865.3760000000002,1.75,5
390000,560.832,3,5125.212,2,5
464050,237.744,2,838.2,1,4
2193000,1024.1280000000002,3,2166.5184,2.25,3
389700,524.256,3,1091.4888,2.5,3
950000,670.5600000000001,2,622.7064,2.25,3
495000,463.29600000000005,3,1243.584,3,5
604000,987.552,3,10104.4248,2.5,3
762300,1182.624,4,4434.84,2.5,3
800000,518.1600000000001,3,1341.1200000000001,1,4
332500,548.64,3,3200.4,2.25,3
565000,728.472,3,3037.6368,2.75,5
930000,1002.792,3,2081.784,2.5,3
523460,576.072,5,1524,1.75,3
212000,316.992,3,2072.6400000000003,1,5
207000,262.128,3,2359.152,1,3
359950,377.952,2,2313.4320000000002,1,4
817500,984.504,3,2328.3672,3.25,3
431000,304.8,2,1981.2,1,4
865000,1066.8,6,1569.72,2.75,5
756450,978.408,4,2560.32,2,5
276000,554.736,3,2667,1.5,4
315001,457.20000000000005,3,3118.1040000000003,1.75,2
270000,411.48,3,362.40720000000005,2.5,3
395000,630.936,5,2926.08,2.5,3
354901,454.15200000000004,3,520.9032,2.5,3
285000,877.8240000000001,3,5576.620800000001,1.75,3
345500,411.48,3,2615.4888,1,5
279000,310.896,2,14339.0112,1,5
452000,466.34400000000005,3,1533.7536,2.5,3
315000,417.576,3,467.25840000000005,2.25,3
565000,908.3040000000001,4,3187.9032,2.5,3
295000,640.08,5,1556.6136000000001,3.5,3
775000,877.8240000000001,4,2560.32,2.5,3
1899000,1124.712,2,9767.0112,2.75,3
459950,853.44,4,2001.6216000000002,2.5,3
790000,728.472,3,4597.6032000000005,2.5,3
625000,640.08,3,994.8672,1.75,5
358000,292.608,2,551.0784,1.5,3
490000,576.072,3,3105.9120000000003,2.5,3
1900000,960.12,3,2606.04,3.75,3
588000,667.5120000000001,5,1493.52,3,5
339950,402.336,3,3492.0936,1,3
550000,268.224,3,2031.1872,1,3
810000,1172.5656000000001,5,5380.939200000001,2.75,5
229000,484.632,3,1901.952,1,3
750000,1066.8,5,30935.3712,3.75,3
179500,274.32,3,2468.88,1,4
526750,691.8960000000001,5,3261.36,2.5,4
410000,886.9680000000001,5,5001.768,2.75,4
661000,509.016,4,4000.5,1.75,5
369500,337.71840000000003,3,343.81440000000003,2,3
745000,606.552,4,2712.7200000000003,1.75,4
999999,640.08,3,1248.7656,2.5,3
900000,935.7360000000001,4,1353.3120000000001,3.5,3
485000,536.448,3,943.9656,2.5,3
750000,536.448,3,1672.7424,2,3
385000,365.76,3,2243.328,1.75,4
352500,600.456,4,2271.0648,2,3
110000,252.3744,2,1378.9152000000001,1,3
684000,762,4,2570.6832,2.5,4
588000,765.048,4,5958.84,2.25,4
223000,371.856,3,21699.0168,1,3
300000,442.26480000000004,3,2182.0632,2,3
380000,472.44,3,452.62800000000004,2.25,3
427500,377.952,3,2194.56,1.75,5
790000,554.736,4,1870.5576,1.75,4
219950,365.76,3,2355.1896,1,4
252000,426.72,3,2092.452,1.5,4
710000,646.176,4,1645.92,1.75,4
469900,691.8960000000001,3,1340.8152,2.5,3
414000,243.84,2,1524,1,3
579950,877.8240000000001,4,65057.7312,2.5,5
462550,326.136,2,388.9248,1.75,3
382000,533.4,3,4732.9344,2.25,3
3650000,1670.304,6,5913.424800000001,4.75,5
915000,1600.2,4,14737.689600000002,4.5,3
783350,1002.792,4,10668.3048,2.5,3
315000,563.88,5,4511.04,1.75,3
712000,957.072,4,9856.0128,2.5,3
270000,469.392,3,2358.8472,2.5,4
335000,411.48,2,780.288,2,3
468000,755.904,4,53772.2064,2.5,5
345000,591.312,5,1274.6736,2.75,3
323000,609.6,4,2768.4984,2.75,4
1250000,1164.336,4,7365.7968,3.25,4
405000,664.464,4,4123.6392000000005,1.75,3
230000,198.12,2,1633.728,0.75,4
925000,667.5120000000001,4,2240.28,2.5,5
1190000,682.7520000000001,4,1828.8000000000002,3,4
1405000,1039.3680000000002,4,3282.3912,3.5,3
572500,618.744,3,2984.2968,2.25,4
300000,597.408,4,3016.9104,2.5,3
540000,597.408,4,1086.612,4.25,3
600000,481.584,3,2260.3968,1.75,3
450000,682.7520000000001,4,2354.58,2,5
260000,320.04,3,1783.0800000000002,1.75,3
391000,429.76800000000003,3,393.192,2.25,3
1126000,1182.624,5,4232.148,3.5,4
530000,673.6080000000001,4,2336.292,2.25,4
1635000,1286.256,5,8163.7632,3.5,3
360000,496.824,4,3162.3,2,5
870000,1018.032,4,3733.1904000000004,2.5,3
400000,320.04,3,1874.52,1.75,4
264950,551.688,4,2286,1,2
339990,783.336,3,1402.0800000000002,2.5,3
660000,923.5440000000001,4,2826.4104,3.25,5
275000,329.184,3,1828.8000000000002,1,4
450000,658.368,4,1320.6984,1.75,4
1080000,1216.152,4,1605.3816000000002,3.5,3
349810,292.608,3,2699.0040000000004,1,4
2065000,1325.88,4,2427.732,3.75,3
443000,502.92,5,914.4000000000001,1.75,3
458400,582.168,4,3139.44,2.5,3
1037000,1353.3120000000001,4,3249.168,3.5,3
245000,490.728,3,2201.5704,2.5,3
620000,673.6080000000001,4,3059.8872,2.25,4
235000,338.32800000000003,3,2659.0752,2,4
525000,643.128,3,868.6800000000001,2.25,3
730000,835.152,4,3649.98,2.5,4
1665000,1051.56,4,2558.7960000000003,3.75,4
337000,448.05600000000004,3,1211.8848,2.5,3
590000,737.616,3,63597.1296,2,3
423800,591.312,3,2260.092,2.5,3
760000,356.61600000000004,3,2330.196,1.5,4
405000,332.232,2,3194.6088,1,2
280000,591.312,4,1946.4528,1.5,3
739000,865.6320000000001,5,1524,2.5,4
525000,524.256,4,1858.9752,2,4
387865,722.3760000000001,3,1280.16,2.5,3
1400000,1240.536,4,2377.44,2.5,4
544500,515.1120000000001,5,987.552,1,3
300000,402.336,3,796.7472,2.5,3
665000,710.1840000000001,3,4735.3728,2.5,3
727000,664.464,3,1280.16,2.25,5
515000,618.744,4,11902.1352,2.5,4
290000,518.1600000000001,3,1980.5904,2,3
234950,435.86400000000003,3,3307.0800000000004,2,3
3800000,1679.448,3,10668,4.25,3
559000,612.648,3,1584.96,2.5,3
354000,883.9200000000001,4,1451.4576000000002,2.5,3
395000,582.168,4,2474.0616,1.75,3
587500,542.544,4,1865.3760000000002,2.25,3
410000,505.968,2,1219.2,1.5,3
812000,691.8960000000001,4,1524,2.5,3
386000,835.152,5,3783.4824000000003,2.5,3
1415000,1097.28,4,11587.276800000001,3.25,3
1399000,780.288,3,1097.28,2.5,3
